created_at,tweet_text,Argumentative
2021-11-11 20:21:23+00:00,James G Anderson Harvard chemist: China and US need carbon controls immediately - Europe Japan Korea Brazil will follow. Fossil fuels must stop now. Stable state is 300ppm. Cool the planet reform ice sheets.Heat pumps not heat engines to cool and warm our #InsulateBritain houses,1
2021-11-18 14:54:36+00:00,"Quick question...

Why are those gloating over the imprisonment of #InsulateBritain protesters also happen to be the most thickest, dullest anti #FreeSpeech buttholes that I've ever encountered? 🤔",1
2021-11-17 12:17:15+00:00,"#InsulateBritain 

Christmas is cancelled.

They also should be prosecuted for offensive remarks to victims of actual genocide #hatespeech 

https://t.co/CPDNIv6EVG",1
2021-11-18 07:26:38+00:00,Best thing that #insulateBritain can do is go on Hunger strike somewhere. Suffragettes??? guess that is the dyslexic spelling for Insufferable Gits #gmb,1
2021-11-12 11:49:30+00:00,"Don't get any ideas, #InsulateBritain 😉
Non-violent resistance is now a moral necessity.
#directaction 
#Civildisobedience
#ClimateJustice https://t.co/OXdfWW4PeE",1
2021-11-16 13:15:43+00:00,@hellomarkC These heroes are trying to protect my children and yours #InsulateBritain,1
2021-11-18 07:40:23+00:00,"@GMB #InsulateBritain don't really do any homework, they just spout their own rhetoric. If they did any digging they would see that a lot of local councils have been installing air source heating for a number of years now to try and reverse the damage done by using fossil fuels.",1
2021-11-17 19:42:29+00:00,"@sharpeleven because the #InsulateBritain protests are not publicising the cause

they merely are merely self-publicity",0
2021-11-17 11:54:47+00:00,"@scoobs57 @DuncanTeabag Give Duncan a break.
The only argument their fans have is lying. If he can't lie about why the #Thug9 are jailed, he would have to admit that both #InsulateBritain and his support for them are wrong.",1
2021-11-17 11:07:09+00:00,"BREAKING NEWS: I'm hearing #insulatebritain activists have blocked the landing on A wing in Wormwood Scrubs, preventing the library trolley from getting through.",1
2021-11-16 14:05:02+00:00,"Why would #InsulateBritain protesters say and do this, below? Because the public do not understand what is going to happen to our children: https://t.co/2RpSUI5mld https://t.co/XDoTJWiaNQ",1
2021-11-17 10:45:11+00:00,BREAKING: Nine #InsulateBritain protesters are jailed for terms of between three and six months for breaching injunctions banning them from protesting on the M25,0
2021-11-17 11:28:54+00:00,Insulate cells #insulatebritain,1
2021-11-14 16:41:58+00:00,"AnnoyING #PritiFascist @pritipatel every day.
Day 242
#Annoyance
#KillTheBill:#PoliceCrackdownBill/#PCSCbill

#ExtinctionRebellion⧖/#InsulateBritain😊🧱🥶
#ClimateStrike
#SaveGaia🌏🌍🌎

#SaveOurNHS🏥",1
2021-11-17 17:06:35+00:00,@KodaScott1 @BlacknBritish1 @Wommando @UKParliament What kind of society sentences people to six months in prison for sitting in the road? #InsulateBritain,1
2021-11-17 13:34:03+00:00,#bbcnews at 1pm seem not to have heard about the #InsulateBritain  #activist being #jailed!.....,0
2021-11-17 21:45:43+00:00,"Folks quite rightly concerned about the climate crisis being thrown in jail for peacefully blocking roads whilst the most corrupt government of our time, tries to avoid even further scrutiny 🤔 #ClimateEmergency #InsulateBritain #TorySleaze #ToryCorruption",1
2021-11-17 11:05:45+00:00,"Nine Insulate Britain activists have been jailed for breaching an injunction designed to stop them from blocking roads. They were sentenced to between three and six months in prison. Do you think the sentences are too harsh, too lenient or about right? #InsulateBritain #Politics",0
2021-11-18 09:55:47+00:00,"Can not stand @y_alibhai when she’s on #JeremyVine. These #InsulateBritain campaigners deserve to be jailed for their crimes. I have sympathy for their cause, but they are absolutely going about it the wrong way! It’s a disgrace and jail terms are suitable for their disruption.",1
2021-11-17 14:48:09+00:00,"@bearwitness2019 If these sentences for the #Thug9 from #InsulateBritain are the start of fair and proportionate sentences for such thugs, then it certainly will be the start of something meaningful.
Let's hope so!",1
2021-11-17 03:46:26+00:00,"@MansonLll This is going to be so different when #Polish #WINTER sets in.
Don't think there'll be many people prittsticking themselves to much by then over here either.
#PolishBorderCrisis #InsulateBritain https://t.co/b7XXbDSwpz",0
2021-11-17 11:37:27+00:00,"@InsulateLove good. About time. When will u caaaaaaants learn yr lesson? The general public &amp; commuters r now sick &amp; tired of yr stupid &amp; foolish actions &amp; no one has any sympathy or support for u. Now just do one. #InsulateBritain #insulatebritainloonies

https://t.co/zaDdHHKp6P",1
2021-11-17 12:34:12+00:00,#InsulateBritain freaks get banged up… https://t.co/hQQC69yiCJ https://t.co/I8ICkWF4OQ,1
2021-11-17 11:47:35+00:00,"I feel sorry for #InsulateBritain protestors as they believe in a cause but their arrogance, lack of cooperation and disregard for solutions has caused them to go to jail.
But how many of those jailed were organisers?......
Btw, #NationalRetrofitStrategy
https://t.co/zGStuhZZAU",1
2021-11-17 12:24:05+00:00,"One thing you can't do is deny those #InsulateBritain protesters believe in their cause. They took the abuse, and they took those sentences.",1
2021-11-15 09:52:51+00:00,@LondonFire Our Highly flammable building is now a dumping ground for Rock Wool Insulation! Dumped here in our bins and floor. I'm so upset that we have to live like this. No fire doors working. What the hell! @EalingCouncil #EndOurCladdingScandal #InsulateBritain https://t.co/k5Sm95pf7q,1
2021-11-17 19:11:00+00:00,"If #InsulateBritain blocking roads grinds your gears, is this better? You might not like the methods but we are past polite requests. #ClimateActionNow https://t.co/FV2nJRxTnm",1
2021-11-17 12:51:58+00:00,"@DJ_Knitwear You are right that it was awful to see the large global north country, India, try to wreck #COP26 at the 11th hour.
Fortunately, our government was able to still get a deal accomplished. Not ideal, but a good step in the right direction.
#InsulateBritain #Climate",1
2021-11-18 15:52:50+00:00,"@TeeDixie They are walking 🚶🏼‍♂️amongst us. Driving our 🚌 ; Teaching our 👶; possibly sitting in Parliament or even government😱

They must be found and arrested. Instd of the eternally courageous #InsulateBritain protesters, these racist criminals shld be in jail!🤬 https://t.co/3XJqqu64Yt",1
2021-11-12 12:48:00+00:00,".@GOVUK JUN 2020: ""The government will build back better, build back greener, build back faster""

MAR 2021: Scrapped and withdrew remaining funds from 'Green Homes Grant' home insulation programme (over £1bn)

#COP26 #InsulateBritain",1
2021-11-18 09:53:19+00:00,"What did the climate change protester's wife say to him when he arrived home at four in the morning?
- Why are you in so late? #InsulateBritain",0
2021-11-18 17:43:45+00:00,"(3/3) Though if their current behaviour is love then please spare me from their version of hate.

#InsulateBritain #insulatebritainloonies #humor #funny #humorous",1
2021-11-14 10:40:55+00:00,police to have  new powers to stop and search #insulateBritain for glue  -  don’t police have any powers ? - Protesters originally faced 2 years in jail -  it’s now changed  to 6 months - “we did not think we would get away with it for so long” with UK justice system you can… https://t.co/fZMNfUOD22,1
2021-11-13 11:09:02+00:00,@CromwellStuff In that case. Why do #InsulateBritain want to make all buildings airtight?,0
2021-11-18 09:39:19+00:00,"Someone should enlighten Andy Smith, the husband of a jailed #InsulateBritain nuisance as to what the term “ losing the dressing room” means lol!! #JeremyVine",1
2021-11-11 16:12:27+00:00,Couple of little jobs on the go 👌🏻 #render #siliconerender #insulation #InsulateBritain https://t.co/gdTZEuKj3M,1
2021-11-16 11:51:53+00:00,"@artforlifept2 It's hard not to laugh at this.
""Breaking the law can lead to jail"" shocker for @InsulateGB goon.
We need lots of these #InsulateBritain #ExtinctionRebellion criminals going to jail.

The environment does not need their selfish performances.",1
2021-11-19 11:29:45+00:00,"“Homes fit for Heroes” David Lloyd George

https://t.co/Qxr3ghPGXF

#CoP26 #CarbonCredits #InsulateBritain  #AmazonBlackFriday #Survivingstupidy  #christmasiscoming #everylittlehelps https://t.co/0hzdPbKVdL",0
2021-11-13 15:34:03+00:00,"Busy in the Centre today! 

Danny, one of our visitors was rocking the up cycled look, his bag used to be a suit! 

Visitors Diana and Christine were excited to find some packaging that they will reuse for insulation! 

#reuse #zerowaste #InsulateBritain #oneplanetliving https://t.co/yc1bPUejdo",1
2021-11-18 16:34:01+00:00,Solidarity with the IB Nine.  Climate prisoners  #InsulateBritain   #TellTheTruth https://t.co/2WeNyRDmRi,1
2021-11-15 14:27:01+00:00,"@NetZeroWatch So presumably, as you are purportedly supporting the poorest in society, you agree that insulation and #InsulateBritain have a case. No, thought not. It's all about delaying action in support of murderous fossil fuel capitalism.",1
2021-11-17 17:07:43+00:00,#InsulateBritain I think they have now got the message unless they are really think as a cow pat,0
2021-11-17 10:54:59+00:00,"#Breaking

The Crusty Crims of #InsulateBritain are off to the clink!

Good, you made lives a misery for countless people.

If you have a cause, canvas support, create a policy, stand for election, and win.",1
2021-11-12 12:03:21+00:00,"@FFF_Scotland @FFFMAPA No more blah blah blah words
Non-violent resistance is now a moral necessity.
#directaction 
#InsulateBritain 
#Civildisobedience
#ClimateJustice",1
2021-11-19 12:32:11+00:00,#InsulateBritain 23 more due in Court in coming weeks for Contempt of Court  . if you can’t do the time don’t do the crime #Extremists https://t.co/vlNxsI1kwp,1
2021-11-18 16:53:32+00:00,Respected eco-columnist at the @Independent @DonnachadhMc asks pertinent questions about #uk policy to #InsulateBritain supporter Tracey after the jailing of the Insulate Britain 9. https://t.co/WRpj50wdSD,0
2021-11-18 07:22:54+00:00,"Yes #InsulateBritain deserve Jail time, they've cost a life obstructing ambulances and stopped people getting jobs on top of the day to day business related fines ie fail to attend within given time frames.",1
2021-11-18 21:57:04+00:00,"Think she needs the dwp to look at her disability benefits Disabled but able to sit on cold roads and glue herself to tarmac...🤭 whoops 
@danwootton @GBNEWS @DWP @DominiqueTaegon #InsulateBritain",1
2021-11-18 07:48:55+00:00,"https://t.co/G291njNKW9
Judge in #InsulateBritain contempt case holds ia that #ECHR freedom of expression holds no sway in contempt finding
'(P)erson accused of contempt by disobeying court order may not seek to revisit merits of injunction'

Unconvincing
https://t.co/G291njNKW9",1
2021-11-16 09:26:47+00:00,Solidarity with @InsulateLove  today. Deep respect for the courage and action they're showing #InsulateBritain https://t.co/Of1r2vBCdz,1
2021-11-17 14:12:04+00:00,"#insulatebritian how is this trending. for starters, the word Britain has been incorrectly spelt. maybe #InsulateBritain should be targeting school spelling classes instead of home insulation. #wednesdaythought #isitok #BrexitShambles #Wednesdayvibe #BBCBreakfast #bbcpm",1
2021-11-13 21:28:38+00:00,"@LouisStephen Hold on, I thought it was only #InsulateBritain that caused deaths and distress by holding up traffic. But it's actually traffic itself that is the culprit. https://t.co/9xq6627A8r",1
2021-11-18 03:19:32+00:00,"Absolutely deluded. 

Protest within the law, and without disrupting normal members of the public. Which to be fair, will have zero influence on the government. 

Keep locking them up ! 

#InsulateBritain https://t.co/qa0VY7DQEy",1
2021-11-11 14:38:53+00:00,#goodmorningbritain #RichardMadeley and #susannareid constantly bang on about hypothetical &amp; imaginary hold-ups on the #M25 because of #InsulateBritain protests! Not so much about real people DYING through #Tory underfunding of OUR #NHS and self-inflicted #Brexit staffing chaos! https://t.co/BSnv9NyaUJ https://t.co/4LbKM8jqVV,0
2021-11-17 11:10:11+00:00,"EXCELLENT news. These evil people terrorised innocent members of the public for weeks. 

Hopefully this will deter any more of the unwashed #InsulateBritain rabble from laying down on roads any more. https://t.co/Jdl7qxBCcT",1
2021-11-15 08:19:51+00:00,@BBCRadioWales WHY do you give the terrorists from #InsulateBritain airtime? Utterly disgusting. What next?  A fair hearing and free PR for the Taliban or neo-nazis?,1
